code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,clicks_28d,dias_activos_28d,promedio_evaluaciones,evaluaciones_entregadas,fuente,educacion_ordinal,edad_ordinal,imd_midpoint,aprobo,resultado_ordinal
BBB,2014J,641262,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,25.0,0,0
BBB,2014J,641329,F,North Western Region,A Level or Equivalent,10-20,35-55,0,60,N,Fail,241.0,13.0,52.75,4.0,OULAD,2,1,15.0,0,1
BBB,2014J,641540,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,120,Y,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
BBB,2014J,641616,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass,3.0,1.0,73.0,5.0,OULAD,2,0,15.0,1,2
BBB,2014J,641795,F,Scotland,A Level or Equivalent,80-90%,35-55,0,180,N,Withdrawn,5.0,1.0,,,OULAD,2,1,85.0,0,0
BBB,2014J,641840,M,Ireland,A Level or Equivalent,10-20,0-35,0,60,N,Pass,240.0,17.0,69.0,5.0,OULAD,2,0,15.0,1,2
BBB,2014J,641992,F,East Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,Y,Withdrawn,160.0,9.0,38.5,2.0,OULAD,2,1,35.0,0,0
BBB,2014J,642067,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,194.0,5.0,57.2,5.0,OULAD,1,1,75.0,1,2
BBB,2014J,642075,M,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail,167.0,6.0,100.0,1.0,OULAD,1,0,5.0,0,1
BBB,2014J,642083,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,169.0,12.0,67.6,5.0,OULAD,2,0,65.0,1,2
BBB,2014J,642122,F,Scotland,HE Qualification,20-30%,35-55,0,60,N,Pass,113.0,6.0,65.0,5.0,OULAD,3,1,25.0,1,2
BBB,2014J,642201,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass,46.0,5.0,63.4,5.0,OULAD,1,0,5.0,1,2
BBB,2014J,642250,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail,210.0,9.0,82.0,3.0,OULAD,1,1,55.0,0,1
BBB,2014J,642292,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
BBB,2014J,642405,F,South West Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction,183.0,12.0,72.8,5.0,OULAD,2,1,75.0,1,3
BBB,2014J,642413,F,South West Region,Lower Than A Level,10-20,0-35,0,120,N,Pass,128.0,14.0,50.6,5.0,OULAD,1,0,15.0,1,2
BBB,2014J,642439,F,Ireland,Lower Than A Level,?,0-35,0,120,N,Withdrawn,106.0,3.0,55.6,5.0,OULAD,1,0,,0,0
BBB,2014J,642550,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,173.0,10.0,67.6,5.0,OULAD,2,0,35.0,1,2
BBB,2014J,642595,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,146.0,9.0,84.2,5.0,OULAD,2,1,75.0,1,2
BBB,2014J,642600,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,90,N,Pass,49.0,3.0,44.6,5.0,OULAD,1,1,45.0,1,2
BBB,2014J,642633,F,Scotland,HE Qualification,70-80%,0-35,0,60,N,Fail,83.0,7.0,,,OULAD,3,0,75.0,0,1
BBB,2014J,642698,F,East Midlands Region,Lower Than A Level,10-20,35-55,0,60,N,Pass,189.0,14.0,69.8,5.0,OULAD,1,1,15.0,1,2
BBB,2014J,642731,F,South Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,1,65.0,0,0
BBB,2014J,642802,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,45.0,1.0,,,OULAD,2,0,15.0,0,0
BBB,2014J,642834,F,South East Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass,726.0,19.0,50.4,5.0,OULAD,2,1,85.0,1,2
BBB,2014J,642836,F,South Region,HE Qualification,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,3,0,75.0,0,0
BBB,2014J,642988,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Fail,8.0,2.0,,,OULAD,1,0,15.0,0,1
BBB,2014J,643172,F,London Region,HE Qualification,20-30%,35-55,0,120,N,Pass,686.0,23.0,50.2,5.0,OULAD,3,1,25.0,1,2
BBB,2014J,643208,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,247.0,14.0,77.6,5.0,OULAD,1,1,75.0,1,2
BBB,2014J,643321,F,North Western Region,HE Qualification,70-80%,35-55,0,120,N,Distinction,97.0,5.0,84.4,5.0,OULAD,3,1,75.0,1,3
BBB,2014J,643354,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,142.0,6.0,77.6,5.0,OULAD,2,0,45.0,1,2
BBB,2014J,643587,F,Wales,Lower Than A Level,10-20,0-35,0,60,N,Pass,334.0,11.0,61.6,5.0,OULAD,1,0,15.0,1,2
BBB,2014J,643608,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn,103.0,11.0,77.0,2.0,OULAD,2,0,5.0,0,0
BBB,2014J,643953,M,Ireland,Lower Than A Level,0-10%,0-35,0,120,Y,Fail,68.0,6.0,65.33333333333333,3.0,OULAD,1,0,5.0,0,1
BBB,2014J,643986,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,71.0,6.0,75.8,5.0,OULAD,1,0,15.0,1,2
BBB,2014J,644069,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,102.0,8.0,48.0,5.0,OULAD,2,0,35.0,1,2
BBB,2014J,644101,F,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,20.0,2.0,41.0,3.0,OULAD,1,0,25.0,0,0
BBB,2014J,644164,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,90,N,Pass,88.0,5.0,71.0,5.0,OULAD,1,0,75.0,1,2
BBB,2014J,644172,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Pass,320.0,15.0,58.8,5.0,OULAD,1,0,35.0,1,2
BBB,2014J,644362,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,311.0,14.0,61.6,5.0,OULAD,2,0,55.0,1,2
BBB,2014J,644482,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,4.0,1.0,100.0,1.0,OULAD,1,0,5.0,0,0
BBB,2014J,644484,F,South West Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,255.0,9.0,67.0,5.0,OULAD,2,1,35.0,1,2
BBB,2014J,644599,F,South East Region,HE Qualification,10-20,0-35,0,60,N,Pass,4.0,1.0,52.0,5.0,OULAD,3,0,15.0,1,2
BBB,2014J,644793,F,Wales,Lower Than A Level,10-20,35-55,0,60,N,Distinction,604.0,20.0,60.6,5.0,OULAD,1,1,15.0,1,3
BBB,2014J,644822,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,141.0,5.0,58.6,5.0,OULAD,2,0,45.0,1,2
BBB,2014J,644863,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,55.0,7.0,79.6,5.0,OULAD,2,0,55.0,0,1
BBB,2014J,644883,F,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,30.0,5.0,1.0,1.0,OULAD,1,0,35.0,0,0
BBB,2014J,644975,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,45.0,0,0
BBB,2014J,644993,F,Scotland,HE Qualification,80-90%,35-55,0,60,N,Distinction,420.0,22.0,62.8,5.0,OULAD,3,1,85.0,1,3
BBB,2014J,645042,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail,174.0,6.0,44.75,4.0,OULAD,1,0,25.0,0,1
BBB,2014J,645047,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass,169.0,9.0,75.2,5.0,OULAD,2,0,35.0,1,2
BBB,2014J,645052,F,West Midlands Region,Lower Than A Level,40-50%,35-55,0,120,N,Withdrawn,14.0,2.0,,,OULAD,1,1,45.0,0,0
BBB,2014J,645098,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,249.0,13.0,86.6,5.0,OULAD,3,1,35.0,1,2
BBB,2014J,645183,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,1.0,1.0,67.0,3.0,OULAD,1,0,25.0,0,0
BBB,2014J,645248,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn,70.0,3.0,21.5,2.0,OULAD,1,0,65.0,0,0
BBB,2014J,645256,F,South East Region,HE Qualification,90-100%,35-55,0,60,N,Distinction,277.0,8.0,65.4,5.0,OULAD,3,1,95.0,1,3
BBB,2014J,645359,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,89.0,7.0,72.0,5.0,OULAD,2,0,25.0,1,2
BBB,2014J,645370,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,17.0,2.0,59.0,5.0,OULAD,2,0,15.0,1,2
BBB,2014J,645371,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,61.0,5.0,100.0,1.0,OULAD,1,0,55.0,0,1
BBB,2014J,645420,F,North Western Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail,20.0,3.0,50.75,4.0,OULAD,1,0,85.0,0,1
BBB,2014J,645510,F,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,35.0,0,0
BBB,2014J,645639,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,21.0,3.0,73.2,5.0,OULAD,1,0,25.0,0,1
BBB,2014J,645678,M,South West Region,A Level or Equivalent,40-50%,0-35,0,120,Y,Pass,120.0,10.0,66.8,5.0,OULAD,2,0,45.0,1,2
BBB,2014J,645753,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail,54.0,5.0,,,OULAD,1,0,45.0,0,1
BBB,2014J,645793,F,North Western Region,Lower Than A Level,30-40%,0-35,0,60,N,Fail,13.0,1.0,,,OULAD,1,0,35.0,0,1
BBB,2014J,645950,F,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Pass,248.0,9.0,73.0,5.0,OULAD,1,0,15.0,1,2
BBB,2014J,645996,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,2,0,25.0,0,0
BBB,2014J,646004,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,35.0,4.0,47.0,3.0,OULAD,1,0,25.0,0,0
BBB,2014J,646063,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,123.0,5.0,44.6,5.0,OULAD,2,1,45.0,1,2
BBB,2014J,646075,F,Scotland,HE Qualification,30-40%,35-55,0,120,N,Fail,0.0,0.0,,,OULAD,3,1,35.0,0,1
BBB,2014J,646119,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,333.0,12.0,50.8,5.0,OULAD,1,1,55.0,1,2
BBB,2014J,646133,F,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,25.0,0,0
BBB,2014J,646151,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,25.0,0,0
BBB,2014J,646178,F,South Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,26.0,5.0,85.0,3.0,OULAD,2,0,15.0,0,1
BBB,2014J,646202,F,Scotland,HE Qualification,90-100%,0-35,0,60,N,Pass,130.0,8.0,83.2,5.0,OULAD,3,0,95.0,1,2
BBB,2014J,646260,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,119.0,5.0,75.33333333333333,3.0,OULAD,1,0,25.0,0,1
BBB,2014J,646352,F,London Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,406.0,7.0,100.0,1.0,OULAD,1,1,25.0,0,1
BBB,2014J,646415,F,Yorkshire Region,A Level or Equivalent,10-20,0-35,0,120,N,Fail,37.0,6.0,41.6,5.0,OULAD,2,0,15.0,0,1
BBB,2014J,646418,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Distinction,143.0,8.0,64.4,5.0,OULAD,2,0,55.0,1,3
BBB,2014J,646445,F,West Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,95.0,0,0
BBB,2014J,646455,F,North Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,45.0,0,0
BBB,2014J,646482,F,North Region,Lower Than A Level,20-30%,35-55,0,60,N,Pass,454.0,21.0,45.4,5.0,OULAD,1,1,25.0,1,2
BBB,2014J,646484,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,382.0,16.0,75.4,5.0,OULAD,2,1,55.0,1,2
BBB,2014J,646515,M,North Region,Lower Than A Level,0-10%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
BBB,2014J,646579,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,222.0,12.0,81.6,5.0,OULAD,2,0,15.0,1,2
BBB,2014J,646580,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,55.0,0,0
BBB,2014J,646618,F,South Region,A Level or Equivalent,70-80%,0-35,0,120,N,Distinction,62.0,8.0,88.8,5.0,OULAD,2,0,75.0,1,3
BBB,2014J,646636,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,1,15.0,0,0
BBB,2014J,646659,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail,158.0,6.0,81.2,5.0,OULAD,2,0,25.0,0,1
BBB,2014J,646691,F,Ireland,Lower Than A Level,10-20,0-35,0,60,N,Fail,37.0,3.0,77.0,2.0,OULAD,1,0,15.0,0,1
BBB,2014J,646770,F,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,75.0,0,0
BBB,2014J,646776,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,1.0,1.0,72.2,5.0,OULAD,2,0,25.0,1,2
BBB,2014J,646781,M,Ireland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,41.0,2.0,83.6,5.0,OULAD,2,0,5.0,1,2
BBB,2014J,646798,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,Y,Pass,74.0,6.0,59.4,5.0,OULAD,2,0,95.0,1,2
BBB,2014J,646844,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,120,N,Pass,330.0,12.0,52.8,5.0,OULAD,2,1,65.0,1,2
BBB,2014J,646852,F,South West Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,281.0,11.0,57.0,5.0,OULAD,1,0,85.0,0,0
BBB,2014J,646901,M,East Anglian Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,47.0,5.0,61.8,5.0,OULAD,1,0,25.0,1,2
BBB,2014J,646906,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,85.0,0,0
BBB,2014J,647056,M,London Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,962.0,23.0,44.8,5.0,OULAD,1,1,35.0,1,2
BBB,2014J,647126,F,North Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,12.0,1.0,,,OULAD,1,0,15.0,0,0
BBB,2014J,647200,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,62.0,7.0,71.8,5.0,OULAD,1,0,25.0,0,1
BBB,2014J,647220,F,South West Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,45.0,0,0
BBB,2014J,647312,F,London Region,HE Qualification,0-10%,35-55,0,120,N,Withdrawn,176.0,8.0,1.0,1.0,OULAD,3,1,5.0,0,0
BBB,2014J,647346,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction,395.0,14.0,85.6,5.0,OULAD,2,0,95.0,1,3
BBB,2014J,647385,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,160.0,12.0,70.6,5.0,OULAD,2,1,45.0,1,3
BBB,2014J,647393,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass,237.0,11.0,60.2,5.0,OULAD,3,0,95.0,1,2
BBB,2014J,647395,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,234.0,11.0,89.4,5.0,OULAD,2,1,45.0,1,3
BBB,2014J,647502,F,East Midlands Region,HE Qualification,60-70%,35-55,0,60,N,Pass,99.0,5.0,51.0,5.0,OULAD,3,1,65.0,1,2
BBB,2014J,647511,F,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail,0.0,0.0,,,OULAD,2,0,55.0,0,1
BBB,2014J,647553,F,Ireland,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,122.0,8.0,68.8,5.0,OULAD,2,0,55.0,1,2
BBB,2014J,647711,M,South West Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn,203.0,10.0,28.666666666666668,3.0,OULAD,1,0,15.0,0,0
BBB,2014J,647740,M,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,15.0,0,0
BBB,2014J,647762,F,South East Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,256.0,13.0,77.8,5.0,OULAD,1,1,95.0,1,2
BBB,2014J,647764,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass,250.0,9.0,44.2,5.0,OULAD,1,1,65.0,1,2
BBB,2014J,647774,F,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,6.0,2.0,100.0,1.0,OULAD,1,0,85.0,0,0
BBB,2014J,647803,F,Ireland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,69.0,5.0,67.4,5.0,OULAD,2,0,65.0,1,2
BBB,2014J,647807,F,South West Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,45.0,0,0
BBB,2014J,647864,M,South West Region,Lower Than A Level,10-20,35-55,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,1,15.0,0,0
BBB,2014J,647876,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,85.0,0,0
BBB,2014J,647883,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Pass,113.0,11.0,75.0,5.0,OULAD,2,0,15.0,1,2
BBB,2014J,647940,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,5.0,0,0
BBB,2014J,647964,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,55.0,0,0
BBB,2014J,647967,F,Yorkshire Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,156.0,7.0,59.8,5.0,OULAD,1,0,55.0,1,2
BBB,2014J,647982,F,Wales,A Level or Equivalent,90-100%,0-35,0,120,N,Pass,115.0,9.0,61.4,5.0,OULAD,2,0,95.0,1,2
BBB,2014J,647993,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,85.0,0,0
BBB,2014J,647999,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,1,0,75.0,0,0
BBB,2014J,648063,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,167.0,4.0,73.6,5.0,OULAD,2,0,25.0,1,2
BBB,2014J,648082,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail,42.0,6.0,100.0,1.0,OULAD,1,0,45.0,0,1
BBB,2014J,648119,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail,41.0,2.0,34.0,2.0,OULAD,1,0,55.0,0,1
BBB,2014J,648120,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn,94.0,7.0,36.5,2.0,OULAD,2,1,95.0,0,0
BBB,2014J,648127,F,Scotland,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,193.0,5.0,27.5,2.0,OULAD,2,0,15.0,0,0
BBB,2014J,648131,F,London Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail,88.0,4.0,1.0,1.0,OULAD,1,0,25.0,0,1
BBB,2014J,648135,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,99.0,8.0,78.4,5.0,OULAD,2,0,5.0,1,2
BBB,2014J,648182,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,82.0,8.0,48.8,5.0,OULAD,2,1,45.0,1,2
BBB,2014J,648194,F,Yorkshire Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,177.0,5.0,76.4,5.0,OULAD,1,0,45.0,1,2
BBB,2014J,648201,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Withdrawn,331.0,20.0,49.25,4.0,OULAD,2,0,45.0,0,0
BBB,2014J,648203,F,London Region,A Level or Equivalent,10-20,0-35,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,0,15.0,0,0
BBB,2014J,648238,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,1,25.0,0,0
BBB,2014J,648247,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,1,0,35.0,0,0
BBB,2014J,648262,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,43.0,4.0,55.2,5.0,OULAD,1,0,55.0,1,2
BBB,2014J,648310,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,10.0,3.0,65.4,5.0,OULAD,1,0,85.0,1,2
BBB,2014J,648311,F,West Midlands Region,Lower Than A Level,20-30%,35-55,0,60,N,Fail,30.0,4.0,80.6,5.0,OULAD,1,1,25.0,0,1
BBB,2014J,648317,F,South Region,No Formal quals,90-100%,0-35,0,150,N,Withdrawn,0.0,0.0,,,OULAD,0,0,95.0,0,0
BBB,2014J,648335,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail,73.0,6.0,1.0,1.0,OULAD,1,0,5.0,0,1
BBB,2014J,648386,F,North Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn,364.0,18.0,84.5,2.0,OULAD,1,1,25.0,0,0
BBB,2014J,648391,F,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Fail,103.0,4.0,,,OULAD,1,0,35.0,0,1
BBB,2014J,648416,F,North Region,A Level or Equivalent,80-90%,35-55,0,60,N,Pass,162.0,11.0,56.2,5.0,OULAD,2,1,85.0,1,2
BBB,2014J,648449,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,N,Distinction,170.0,9.0,81.4,5.0,OULAD,2,1,65.0,1,3
BBB,2014J,648476,F,East Anglian Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,7.0,2.0,61.8,5.0,OULAD,1,0,85.0,1,2
BBB,2014J,648487,M,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass,15.0,2.0,59.8,5.0,OULAD,1,0,85.0,1,2
BBB,2014J,648519,F,Wales,Lower Than A Level,80-90%,35-55,0,180,N,Withdrawn,78.0,3.0,36.5,2.0,OULAD,1,1,85.0,0,0
BBB,2014J,648537,M,East Anglian Region,HE Qualification,60-70%,0-35,0,60,N,Pass,199.0,10.0,75.6,5.0,OULAD,3,0,65.0,1,2
BBB,2014J,648543,F,North Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass,727.0,23.0,88.4,5.0,OULAD,1,0,25.0,1,2
BBB,2014J,648549,M,South East Region,HE Qualification,30-40%,0-35,0,60,N,Pass,146.0,10.0,64.6,5.0,OULAD,3,0,35.0,1,2
BBB,2014J,648553,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass,162.0,10.0,63.4,5.0,OULAD,2,0,55.0,1,2
BBB,2014J,648556,F,North Western Region,A Level or Equivalent,10-20,0-35,0,120,N,Withdrawn,0.0,0.0,,,OULAD,2,0,15.0,0,0
BBB,2014J,648585,F,South Region,A Level or Equivalent,20-30%,0-35,0,120,N,Pass,17.0,2.0,54.2,5.0,OULAD,2,0,25.0,1,2
BBB,2014J,648589,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Withdrawn,0.0,0.0,,,OULAD,2,1,5.0,0,0
BBB,2014J,648596,F,North Western Region,Lower Than A Level,0-10%,35-55,0,60,N,Withdrawn,43.0,3.0,,,OULAD,1,1,5.0,0,0
BBB,2014J,648640,F,West Midlands Region,A Level or Equivalent,60-70%,35-55,0,60,N,Withdrawn,0.0,0.0,,,OULAD,2,1,65.0,0,0
BBB,2014J,648676,M,South Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn,43.0,4.0,58.25,4.0,OULAD,3,1,75.0,0,0
BBB,2014J,648693,F,Scotland,A Level or Equivalent,0-10%,0-35,0,60,Y,Distinction,107.0,9.0,83.6,5.0,OULAD,2,0,5.0,1,3
BBB,2014J,648709,F,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn,170.0,8.0,87.0,2.0,OULAD,2,0,45.0,0,0
BBB,2014J,648713,F,North Western Region,Lower Than A Level,50-60%,0-35,0,60,N,Pass,251.0,12.0,59.0,5.0,OULAD,1,0,55.0,1,2
BBB,2014J,648728,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,146.0,9.0,53.0,5.0,OULAD,2,0,45.0,1,2
BBB,2014J,648751,M,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass,32.0,3.0,72.8,5.0,OULAD,3,1,55.0,1,2
BBB,2014J,648754,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Withdrawn,23.0,2.0,1.0,1.0,OULAD,2,0,75.0,0,0
BBB,2014J,648760,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass,167.0,9.0,56.2,5.0,OULAD,1,0,85.0,1,2
BBB,2014J,648778,F,Scotland,A Level or Equivalent,80-90%,0-35,0,60,N,Pass,160.0,10.0,70.0,5.0,OULAD,2,0,85.0,1,2
BBB,2014J,648807,F,South Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass,184.0,9.0,67.0,5.0,OULAD,2,0,45.0,1,2
BBB,2014J,648820,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,180,N,Withdrawn,0.0,0.0,,,OULAD,1,0,75.0,0,0
BBB,2014J,648845,F,Wales,Lower Than A Level,50-60%,0-35,0,120,N,Pass,70.0,4.0,52.0,5.0,OULAD,1,0,55.0,1,2
BBB,2014J,648928,F,North Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn,13.0,2.0,28.5,2.0,OULAD,1,0,85.0,0,0
BBB,2014J,648951,F,East Midlands Region,No Formal quals,20-30%,0-35,0,60,N,Fail,116.0,3.0,38.0,3.0,OULAD,0,0,25.0,0,1
